model,window_id,horizon,n,MSE,MAE,QLIKE
VIX_calibrated,14,2,252,0.0001565411741809413,0.008150553477614382,0.46228628043254477
VIX_calibrated,14,3,252,0.0001583636667240529,0.008433485138996432,0.5558059310439472
VIX_calibrated,14,4,252,0.00016163961437726568,0.008650639389056443,0.6736432215324444
VIX_calibrated,14,5,252,0.00016414190337507055,0.008794393413006852,0.8006187418671048
VIX_calibrated,14,6,252,0.00016503406913983496,0.008876301880051804,0.9252934115032007
VIX_calibrated,14,7,252,0.00016501340111808898,0.008945180983645721,0.9881724074540438
VIX_calibrated,14,8,252,0.00016368154525075527,0.008971250649361677,0.9498856498617662
VIX_calibrated,14,9,252,0.00016407452507359891,0.008931631067185607,0.8389921453341965
VIX_calibrated,14,10,252,0.00016276252373657583,0.008841794956248638,0.6935948702681366
VIX_calibrated,14,11,252,0.00015978947763240558,0.008716760164767233,0.5862774950457907
VIX_calibrated,14,12,252,0.00015619569629203605,0.008538236306546364,0.4864339347238701
VIX_calibrated,14,13,252,0.00015240010661802112,0.00831552353362722,0.4027089844711817
VIX_calibrated,14,14,252,0.0001502258840323994,0.008110409022553394,0.3523831491427565
VIX_calibrated,14,15,252,0.00014833047235682665,0.007856178911379939,0.31085756872330894
VIX_calibrated,14,16,252,0.00014676009313192902,0.007578958057797107,0.2815671983186184
VIX_calibrated,14,17,252,0.00014587153637196927,0.007431769085092015,0.25755913742249265
VIX_calibrated,14,18,252,0.00014526307347981828,0.007331599103533589,0.2373129501432863
VIX_calibrated,14,19,252,0.00014633013608780752,0.007328050435517781,0.22173825749206746
VIX_calibrated,14,20,252,0.00014884876528588315,0.007425957061400514,0.20994109865887195
VIX_calibrated,14,21,252,0.00015162485450973735,0.0077311578603852255,0.2025010754166526
VIX_calibrated,14,22,252,0.0001590483368377315,0.008033708879290257,0.19845709469201414
VIX_calibrated,15,1,228,0.0010718718919195183,0.016442645539149703,0.20413560857882712
VIX_calibrated,15,2,228,0.000965650511909454,0.015561937998404357,0.19052140956720523
VIX_calibrated,15,3,228,0.000905673542570718,0.015111145689622612,0.18314199515514315
VIX_calibrated,15,4,228,0.0008639688420564822,0.01484761426365406,0.18059455118995044
VIX_calibrated,15,5,228,0.0008506121082710365,0.014756449316796682,0.18167358255191246
VIX_calibrated,15,6,228,0.0008401140589365536,0.014606169146285333,0.1856539021165322
VIX_calibrated,15,7,228,0.0008353444723135106,0.014536371357756697,0.19350702978314308
VIX_calibrated,15,8,228,0.0008382441277014572,0.014481885656429553,0.20478829108285107
VIX_calibrated,15,9,228,0.0008507010155047568,0.014410597206431192,0.21895206613227636
VIX_calibrated,15,10,228,0.0008642241162734546,0.014303476171014034,0.23531554128414336
VIX_calibrated,15,11,228,0.0008911310572100123,0.014265703771520312,0.25000053394688276
VIX_calibrated,15,12,228,0.0009242574770862213,0.014273733526045563,0.2632083423502511
VIX_calibrated,15,13,228,0.0009749504197392199,0.014354818941809719,0.2765183640125869
VIX_calibrated,15,14,228,0.0010240967330673123,0.014535811209910703,0.28838288026169323
VIX_calibrated,15,15,228,0.0010727889673838313,0.01487824896817864,0.3005918526468279
VIX_calibrated,15,16,228,0.001124755793415973,0.015240105436308575,0.31262852117869483
VIX_calibrated,15,17,228,0.001172857413327927,0.01561194220334111,0.3241184210749054
VIX_calibrated,15,18,228,0.001232381973634003,0.016033615705821534,0.3369034988387419
VIX_calibrated,15,19,228,0.0013059875448405943,0.016610827318547385,0.3505042883875535
VIX_calibrated,15,20,228,0.0013728772788087458,0.017354553074314688,0.36493723400478384
VIX_calibrated,15,21,228,0.0014632378420277427,0.018340403191457494,0.3826093594942643
VIX_calibrated,15,22,228,0.0015492163318397982,0.01923606332939201,0.4018283641068047
XGBoost,0,1,252,5.2208177095942775e-05,0.0030081024806376043,0.021339041405373578
XGBoost,0,2,252,8.50658696488329e-05,0.004099776012375322,0.03765290929398707
XGBoost,0,3,252,0.00011371595085287016,0.004926494798356257,0.058449715634259714
XGBoost,0,4,252,0.00014928855616907948,0.0057242530522662515,0.07943985246219708
XGBoost,0,5,252,0.00015721359037934417,0.005815557180455639,0.08282402691006019
XGBoost,0,6,252,0.0002116793877719123,0.006860870019760211,0.11139799195930193
XGBoost,0,7,252,0.00023631046116894086,0.007300397051988194,0.119810482472901
XGBoost,0,8,252,0.0003106597544540761,0.008173121380811684,0.17800915331899378
XGBoost,0,9,252,0.0003537910655519664,0.008572346125281375,0.20821877337359748
XGBoost,0,10,252,0.0004054648592657672,0.009012522691204469,0.24406145438354238
XGBoost,0,11,252,0.0004697314083480331,0.010142766023009972,0.3178244833444665
XGBoost,0,12,252,0.00048695818307822923,0.010203084715492016,0.3433974789859304
XGBoost,0,13,252,0.0005325889529606382,0.010902772782933546,0.4009621098731736
XGBoost,0,14,252,0.0005180307659117986,0.010594600826786036,0.36268117628308266
XGBoost,0,15,252,0.0005192469515811387,0.010476187992810774,0.3415865599953297
XGBoost,0,16,252,0.0005451036680754771,0.010658382742793798,0.35269857369689894
XGBoost,0,17,252,0.0005923369103401747,0.011569703505665498,0.42857449524589014
XGBoost,0,18,252,0.0006018710841366847,0.011628723597367698,0.4560142559961181
XGBoost,0,19,252,0.0006398969658067332,0.01251219076741004,0.5224390683612309
XGBoost,0,20,252,0.0005998669702610958,0.012018823828744954,0.4092348048935079
XGBoost,0,21,252,0.0006436871462728356,0.01256923111397557,0.4968441690760335
XGBoost,0,22,252,0.0006521582111013597,0.013020900327170373,0.5014268791547443
XGBoost,1,1,252,3.4555659117009605e-05,0.0028276143586863298,0.005449547054364332
XGBoost,1,2,252,4.361406526816267e-05,0.0033582822837610426,0.008478611310719636
XGBoost,1,3,252,7.576787969938438e-05,0.0046854503138167225,0.0132671913161093
XGBoost,1,4,252,0.0002062700996400218,0.007612822993736291,0.026613565551759782
XGBoost,1,5,252,0.00013320403423069125,0.007234728959453257,0.033600709423612735
XGBoost,1,6,252,0.00022772988576837672,0.008061810205630533,0.03995756583114631
XGBoost,1,7,252,0.00041680457189562016,0.009923435930051645,0.04804243407415019
XGBoost,1,8,252,0.0004923959549500432,0.01100589222925759,0.0536917146756032
XGBoost,1,9,252,0.0005560106924791363,0.012630695710358571,0.06607333332431192
XGBoost,1,10,252,0.0004602435880651497,0.011902510662661576,0.06888498348210673
XGBoost,1,11,252,0.0006013360004461181,0.01477427200250195,0.08730722407971842
XGBoost,1,12,252,0.0006157332589140583,0.016508075271021345,0.1088982210750781
XGBoost,1,13,252,0.0006682641008822427,0.01702384077646762,0.11623484770259121
XGBoost,1,14,252,0.0006252819685715296,0.016964485796074843,0.126781615758494
XGBoost,1,15,252,0.00038562274047314777,0.01402531485903818,0.120522333608818
XGBoost,1,16,252,0.0008438892022607951,0.019633647895585797,0.1670546425430872
XGBoost,1,17,252,0.0009037143036740529,0.02161557741069589,0.18834812595793998
XGBoost,1,18,252,0.0008572299083691428,0.02150764134963216,0.20498956630661896
XGBoost,1,19,252,0.0009401160179945262,0.021417221298624816,0.22280556284705633
XGBoost,1,20,252,0.001261944569390495,0.02689623079882302,0.272039992407804
XGBoost,1,21,252,0.0010378747633903575,0.023508374593531754,0.27422638020559925
XGBoost,1,22,252,0.0013452175307266483,0.026794599938421836,0.30899229806122425
XGBoost,2,1,250,2.1961869697312646e-06,0.0012579344232617289,0.007128115807397773
XGBoost,2,2,250,4.172045950846242e-06,0.00169930497284323,0.012093602036862171
XGBoost,2,3,250,8.241303204822917e-06,0.0024025166559679427,0.020009279085049406
XGBoost,2,4,250,1.7337462073148777e-05,0.0035411158154310964,0.03634051159081035
XGBoost,2,5,250,1.8540512434211717e-05,0.003501109206181199,0.037047228406178266
XGBoost,2,6,250,1.3975141319914498e-05,0.002889374716371475,0.028922027604716086
XGBoost,2,7,250,1.8491042954292317e-05,0.0031420046868477275,0.03154349459633766
XGBoost,2,8,250,3.5248235479170924e-05,0.004525943571432001,0.05285532390187368
XGBoost,2,9,250,4.434800502120651e-05,0.005345398117366901,0.07000337539730257
XGBoost,2,10,250,4.008145038692687e-05,0.004679085293776874,0.06107183540107558
XGBoost,2,11,250,6.209028491865236e-05,0.0059203885335762756,0.08240139725800685
XGBoost,2,12,250,6.394539843596383e-05,0.0059984214701987795,0.08322523893399687
XGBoost,2,13,250,6.855545297151263e-05,0.005927402070062023,0.08622760469601683
XGBoost,2,14,250,8.075346226879513e-05,0.006703838907658324,0.10604841457897417
XGBoost,2,15,250,7.506035183836358e-05,0.006412594836602789,0.10109031868467815
XGBoost,2,16,250,0.00015935402597378682,0.0090025387917629,0.14681592791630263
XGBoost,2,17,250,0.00015729899664701952,0.00893008901454175,0.1480056766404328
XGBoost,2,18,250,0.0001854196894314333,0.008820277694962641,0.15017216371305206
XGBoost,2,19,250,0.0002291986165848251,0.009762800825010139,0.17398554893215504
XGBoost,2,20,250,0.0002786676776102177,0.01017283208094813,0.17549538102610965
XGBoost,2,21,250,0.0003602873534806089,0.013398172846936705,0.25549194551399673
XGBoost,2,22,250,0.0009873885799487623,0.020220048772554445,0.3538030811375351
XGBoost,3,1,252,6.888543292974223e-06,0.0020266562953848905,0.026839551080369194
XGBoost,3,2,252,1.6033693455304336e-05,0.0030472536203310797,0.05058363775673416
XGBoost,3,3,252,6.71413168366426e-05,0.006529352712715348,0.14769561241515522
XGBoost,3,4,252,8.904084314767362e-05,0.007551157841228728,0.18219956952737648
XGBoost,3,5,252,0.00016053959570126353,0.010560036309642864,0.27746401491484685
XGBoost,3,6,252,0.0001836437674143701,0.011756462276135488,0.3224617451211725
XGBoost,3,7,252,0.00021906281376029478,0.013167834939455602,0.3740562894744012
XGBoost,3,8,252,0.00024000487840569358,0.0132961856255364,0.37243658628724724
XGBoost,3,9,252,0.0005946512454821185,0.02185561777591915,0.6037135134813292
XGBoost,3,10,252,0.0006467318337532197,0.02381332493092763,0.6753464848223127
XGBoost,3,11,252,0.0007465600935504586,0.025327666607021383,0.705605158337773
XGBoost,3,12,252,0.0011784899763311097,0.03217988586985608,0.8543664941809829
XGBoost,3,13,252,0.0009072956062259407,0.028633723095260962,0.7922816689833739
XGBoost,3,14,252,0.0005301032985205339,0.020680169886848915,0.5958896502320816
XGBoost,3,15,252,0.0003117423254020062,0.013003285723954263,0.35727998184754195
XGBoost,3,16,252,0.0005931432849643345,0.02144540960608055,0.6110410408037467
XGBoost,3,17,252,0.00042930953263517577,0.017538387284025483,0.506403924629704
XGBoost,3,18,252,0.0005135702678504545,0.01955088928144869,0.5707189270794782
XGBoost,3,19,252,0.0004391364972208385,0.018677296960328375,0.5630294131132356
XGBoost,3,20,252,0.00035355033771163497,0.016389162790080552,0.4976871339447122
XGBoost,3,21,252,0.0005541203575025531,0.020796243716240902,0.6134609551271316
XGBoost,3,22,252,0.0006693482294587091,0.02455758592040736,0.7240460077448444
XGBoost,4,1,252,2.3286821772652847e-06,0.001171968067385194,0.01953023484269196
XGBoost,4,2,252,3.835962609844972e-06,0.0016582126365049597,0.03426690041130496
XGBoost,4,3,252,1.2293634486677977e-05,0.003120670192635566,0.09000204160290605
XGBoost,4,4,252,2.2260377528088557e-05,0.004244383390276502,0.12951460254046737
XGBoost,4,5,252,8.133855908812286e-05,0.008544933858139267,0.2586115868281949
XGBoost,4,6,252,8.772624331472623e-05,0.00877448914083824,0.2854155305603546
XGBoost,4,7,252,9.498797862276346e-05,0.008970602637433286,0.2794359685298222
XGBoost,4,8,252,0.00012660474619727167,0.010194060818427447,0.3259561272932825
XGBoost,4,9,252,0.00018791241732257045,0.012496072826815552,0.3773525023510705
XGBoost,4,10,252,0.00015572259262364732,0.01127452928110561,0.35102867671687443
XGBoost,4,11,252,0.0002894013001993604,0.015049642258680346,0.4306752032710865
XGBoost,4,12,252,0.0004248938432397176,0.018902487447843182,0.5426346817385442
XGBoost,4,13,252,0.0003184393135449138,0.015258049127882473,0.4345131378560158
XGBoost,4,14,252,0.0004483620408731033,0.018377385697820874,0.5166953376042023
XGBoost,4,15,252,0.0004205880905392724,0.016209583949613422,0.4364507096443424
XGBoost,4,16,252,0.0003417691132337548,0.015855646363495856,0.44756956046516594
XGBoost,4,17,252,0.00021004689162265505,0.01239467574104486,0.3781193232076186
XGBoost,4,18,252,0.00037718626823691933,0.017314668462624486,0.5157389637231286
XGBoost,4,19,252,0.0003995967881755815,0.017927787301326444,0.5314184796406249
XGBoost,4,20,252,0.0005726342621597599,0.021496292856243004,0.6197069180622403
XGBoost,4,21,252,0.0005694321383140873,0.02217615196620018,0.6601506018057708
XGBoost,4,22,252,0.0006660715074390865,0.024630264746506186,0.7213400502854271
XGBoost,5,1,252,9.676276941494158e-06,0.0018892130219282616,0.012862746622759236
XGBoost,5,2,252,1.4948188896080848e-05,0.0025050683530601857,0.024356337394737432
XGBoost,5,3,252,1.8002064257126324e-05,0.003367807250918996,0.04897030817956956
XGBoost,5,4,252,2.6242994445039638e-05,0.004125314249837771,0.07064508049711656
XGBoost,5,5,252,3.561087768321739e-05,0.0051114181834704476,0.10389601358321285
XGBoost,5,6,252,3.7321731059866876e-05,0.00526018279610411,0.10563012090992924
XGBoost,5,7,252,3.730550951094398e-05,0.004989769618277004,0.10022881840559869
XGBoost,5,8,252,4.941170343773595e-05,0.006059170604403504,0.13165656804122583
XGBoost,5,9,252,5.110800378944631e-05,0.006164360969021384,0.13001285169778934
XGBoost,5,10,252,5.680107680569276e-05,0.006339202833724666,0.13868756855868286
XGBoost,5,11,252,8.48364503808682e-05,0.008080812940060566,0.17459978252798192
XGBoost,5,12,252,9.892134455890358e-05,0.008861525958176627,0.1961801980380074
XGBoost,5,13,252,0.00012058942484097537,0.009815411300227518,0.21043182396953083
XGBoost,5,14,252,0.00015314871255184924,0.010607547549892968,0.23154554525799717
XGBoost,5,15,252,0.0001291191783620307,0.009661927441419254,0.21205809654209873
XGBoost,5,16,252,0.00017444756066744456,0.010873227571947317,0.22877927104202567
XGBoost,5,17,252,0.00015221922162036628,0.010534764404470865,0.2300516784475849
XGBoost,5,18,252,0.00020088160453591355,0.012457792784314027,0.28120244950617934
XGBoost,5,19,252,0.0001840296291876849,0.012135729343987026,0.2742872930669959
XGBoost,5,20,252,0.00017801527438647617,0.011816923330658348,0.2743858488097163
XGBoost,5,21,252,0.00018693762766174433,0.012000702744398125,0.27182543034529416
XGBoost,5,22,252,0.00017980516798650467,0.011797149772240554,0.27333240550795346
XGBoost,6,1,252,1.185889405039252e-05,0.0018084149265420724,0.015534806631997961
XGBoost,6,2,252,1.8299016377482936e-05,0.0024228333151150435,0.029079656599239743
XGBoost,6,3,252,3.2265294492619964e-05,0.002994518423200021,0.04188395698529441
XGBoost,6,4,252,3.183244790139739e-05,0.003190620221373625,0.05007403693660173
XGBoost,6,5,252,4.032305231217736e-05,0.0035107249252369034,0.05864385035272817
XGBoost,6,6,252,4.181090608928597e-05,0.0038626849928579785,0.0668399370857855
XGBoost,6,7,252,4.163248185283474e-05,0.0038671382218068164,0.07332000165415446
XGBoost,6,8,252,5.07998027460738e-05,0.00393158005534387,0.07881722425999392
XGBoost,6,9,252,4.634077442156537e-05,0.00429340356586766,0.08919180138293145
XGBoost,6,10,252,4.880665169612346e-05,0.004077661338761566,0.0856298082967877
XGBoost,6,11,252,6.399188256175267e-05,0.00423478830735201,0.09907068346255518
XGBoost,6,12,252,6.59791401043338e-05,0.00422022933059058,0.10315908182195137
XGBoost,6,13,252,6.0875157672535526e-05,0.004148492301244345,0.09778069129830139
XGBoost,6,14,252,6.254031710676762e-05,0.004081997031570627,0.10109736726902292
XGBoost,6,15,252,6.703647723691414e-05,0.0043694682217857135,0.11101713266167042
XGBoost,6,16,252,6.902131263960826e-05,0.004720406754610142,0.12732286500049755
XGBoost,6,17,252,8.118818206842507e-05,0.004729201657999846,0.155466363643927
XGBoost,6,18,252,7.903052371373513e-05,0.004753300142740927,0.1555783941158728
XGBoost,6,19,252,8.814792195442495e-05,0.004741659829467502,0.19135605495476424
XGBoost,6,20,252,9.300195902426468e-05,0.0049855087551295895,0.23247403308747458
XGBoost,6,21,252,9.609789464923249e-05,0.005135674361182718,0.26706539918691297
XGBoost,6,22,252,9.16562569555709e-05,0.005143088311688882,0.2751414454706876
XGBoost,7,1,251,6.88902764423001e-07,0.0006772820628700212,0.02536093087148483
XGBoost,7,2,251,9.921534885502335e-07,0.0007939260133883223,0.0337031458108616
XGBoost,7,3,251,3.443179311268738e-06,0.0016783509790584108,0.07681396088068031
XGBoost,7,4,251,5.0589506103187296e-06,0.0020417272265934577,0.098268225882
XGBoost,7,5,251,5.040609373059596e-06,0.001994953451901129,0.09789297480561407
XGBoost,7,6,251,8.858389085674492e-06,0.0027429184183206915,0.1417421366023885
XGBoost,7,7,251,1.3370259125990048e-05,0.0034239240268399422,0.17998226866733485
XGBoost,7,8,251,1.4794743266777667e-05,0.0036461466126284517,0.19472251840507115
XGBoost,7,9,251,4.502069695482324e-05,0.006567107948907803,0.36072921183519685
XGBoost,7,10,251,4.5204135345325445e-05,0.006525818616443208,0.3585733266477236
XGBoost,7,11,251,4.62836766351792e-05,0.006618148023185521,0.36872757009185214
XGBoost,7,12,251,5.761710575684376e-05,0.007413544459859903,0.4095706745050073
XGBoost,7,13,251,7.461311012355757e-05,0.008531238947114862,0.4696357947141126
XGBoost,7,14,251,6.109631548627152e-05,0.0076755914804217855,0.42686945972681595
XGBoost,7,15,251,6.393249173946544e-05,0.007832141114427493,0.4362373300142537
XGBoost,7,16,251,7.684765531982461e-05,0.008524874888161024,0.47400572881305686
XGBoost,7,17,251,0.00010885350105897184,0.010104800769173203,0.5522631440389084
XGBoost,7,18,251,0.00011248912074667843,0.010051802009834528,0.5462259323446158
